f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,80.44779,217.6888,264.7776,297.2065,1813.934,0.027352,5e-06,0.402014,0.002515,0.135548,236.0242,0.132401,2.1e-05,7.646339,0.000101,1.410686,28.20046,1,-0.29869,-0.015904,8.85324605,-4.244939636
0.0,73.81228,204.7197,272.4507,310.0375,1807.752,0.026747,0.0,0.67799,0.001081,0.075596,210.8932,0.149062,9e-06,4.663885,0.015036,3.837147,15.79145,1,-0.45469,-0.019277,8.69724654,-4.249817759
25.30074,48.5892,203.7491,272.9162,324.1791,1799.364,0.03662,9e-06,0.744519,0.000411,0.056018,185.5502,0.105302,2e-06,1.885869,0.023067,7.261906,8.465943,1,-0.65052,-0.023812,8.50141519,-4.255214477
0.0,69.70666,227.1811,268.9769,334.8522,1790.307,2.7e-05,0.087539,0.574027,0.000329,0.088238,162.1847,0.000251,0.060233,0.233302,0.024671,11.16773,5.65908,1,-0.90391,-0.028849,8.24802941,-4.260146806
0.0,103.1893,264.8348,281.7444,335.6576,1782.495,3.2e-05,0.173846,0.000346,0.272537,0.202819,141.5678,0.000597,0.190359,0.027821,0.273731,14.2116,7.013438,1,-1.26159,-0.033923,7.8903473,-4.26389546
0.0,28.24084,192.3083,234.2434,300.0428,1812.724,0.946026,0.631196,0.250762,0.801825,0.667646,306.7769,0.082823,0.020413,0.166135,5.220674,0.0261,120.3966,1,-0.04928,-0.006143,9.10265236,-4.235829193
0.0,138.4177,204.4133,236.3085,358.7564,1810.292,0.071495,0.11237,0.166701,0.375782,5.2e-05,317.8052,0.000126,0.800818,1.146318,8.165151,3.703454,80.61499,1,-0.11974,-0.003267,9.03219784,-4.235057963
0.0,149.9735,200.1421,244.8513,370.6352,1814.493,0.037287,0.009552,0.014871,0.0346,1.357136,291.8721,0.000128,0.533345,0.319283,12.47318,5.301607,41.54907,1,-0.23808,0.001197,8.91385363,-4.234742719
0.0,152.4074,177.8335,264.2925,353.3017,1818.757,0.027933,0.07264,0.018649,0.18835,3.282725,253.53,4e-06,0.122131,0.047144,14.8043,1.963919,19.10661,1,-0.40796,0.006793,8.74397531,-4.234112111
0.0,116.0659,164.1222,297.6305,327.9718,1819.975,0.025561,0.004013,0.066582,2.566457,1.984248,214.1762,0.000648,0.006418,0.264937,11.19141,1.766505,7.82734,1,-0.64542,0.012352,8.50651425,-4.234954728
0.0,-76.6763,157.7377,290.5237,392.9258,1817.908,0.02103,0.006162,0.000629,3.640303,0.511246,177.5493,0.00415,8.4e-05,1.231685,0.597952,8.861246,3.146195,1,-1.00911,0.014093,8.14282925,-4.240221423
0.0,-140.892,116.79,297.1473,568.1689,1813.491,0.012442,0.026134,0.120738,2.010889,1.034317,143.2348,0.01044,0.001731,0.850456,7.296171,2.431141,1.787996,1,-1.68631,0.008281,7.46563107,-4.25482362
0.0,-176.761,-152.598,313.5173,907.9354,1803.203,0.044193,0.031516,0.230948,1.084112,0.942396,106.2425,0.021656,0.001185,0.100197,11.92263,0.041023,2.471857,1,-3.18616,-0.012769,5.96577531,-4.289949187
0.0,52.19975,206.6554,239.7954,325.2125,1752.823,0.014069,0.000317,0.00139,0.315807,0.148971,281.8539,0.004177,0.00068,0.039768,6.402105,0.561014,84.90538,1,-0.05756,-0.017687,9.09437899,-4.235737779
0.0,124.6191,240.1961,246.5576,326.4156,1752.166,0.025951,8.3e-05,0.040333,0.014251,0.020592,275.3194,0.011527,1e-05,6.098568,2.110867,0.958513,65.66233,1,-0.10759,-0.018938,9.04435085,-4.237474097
0.0,134.5683,240.7461,275.1823,323.9003,1749.955,0.031401,2.2e-05,0.024053,0.00059,0.197315,258.7195,0.057813,3.5e-05,9.571679,0.062306,0.258202,45.95201,1,-0.19105,-0.021788,8.96088933,-4.240076161
